Hour,Pb,Ps,Pc,Pd,SOC,Benefit,npv
216,0.0,5.726158756058252e-09,0.0,18.390000920726155,158.33103507714213,106698.38453730528,1093373.0752224086
217,18.219999951549948,0.0,5.454995093390062e-08,0.0,158.33103512787375,106698.38453730528,1093373.0752224086
218,18.429998489557523,0.0,0.0,9.442668670184353e-09,158.33103511813897,106698.38453730528,1093373.0752224086
219,18.29000143140516,0.0,1.194051598500696e-07,0.0,158.33103522918555,106698.38453730528,1093373.0752224086
220,18.29000156810587,0.0,2.561058680050577e-07,0.0,158.33103546736402,106698.38453730528,1093373.0752224086
221,144.34918751233926,0.0,126.09918942733927,0.0,275.60328163478925,106698.38453730528,1093373.0752224086
222,18.249998191482764,0.0,1.0648276645786928e-07,0.0,275.6032817338182,106698.38453730528,1093373.0752224086
223,0.0,9.18916113449633e-09,96.49619660233022,0.0,365.3447445739853,106698.38453730528,1093373.0752224086
224,8.520808115330649e-09,0.0,366.2467418177762,0.0,705.954214464517,106698.38453730528,1093373.0752224086
225,0.0,599.9999999282968,0.0,361.1396239400836,333.6453238046374,106698.38453730528,1093373.0752224086
226,0.0,599.9999999233205,0.0,170.05485999948695,158.33103514537243,106698.38453730528,1093373.0752224086
227,0.0,67.42224694344635,454.72382763976685,0.0,581.2241948503552,106698.38453730528,1093373.0752224086
228,0.0,4.418604567415217e-08,580.2946435578252,0.0,1120.8982133591321,106698.38453730528,1093373.0752224086
229,0.0,235.41537071269184,756.8642168015391,0.0,1824.7819349845636,106698.38453730528,1093373.0752224086
230,0.0,1.7476781720727674e-08,459.5334895594149,0.0,2252.148080274819,106698.38453730528,1093373.0752224086
231,0.0,1.1592959701219005e-08,249.7348116129409,0.0,2484.4014550748543,106698.38453730528,1093373.0752224086
232,0.0,7.6725373167396e-09,0.0,75.39078741065545,2406.6789938267557,106698.38453730528,1093373.0752224086
233,0.0,9.578379300088255e-09,0.0,372.97751917173997,2022.1660874641373,106698.38453730528,1093373.0752224086
234,7.572152547629007e-10,0.0,0.0,447.77000159024294,1560.5475291236808,106698.38453730528,1093373.0752224086
235,0.0,2.789946678503903e-08,0.0,61.73000155889946,1496.908352258836,106698.38453730528,1093373.0752224086
236,0.0,599.9999999743069,0.0,620.5500002143069,857.1660839966639,106698.38453730528,1093373.0752224086
237,0.0,599.9999999646913,0.0,620.3799991866912,217.59907452584866,106698.38453730528,1093373.0752224086
238,0.0,1.7517700484361956e-08,0.0,20.309997824517698,196.66093243871683,106698.38453730528,1093373.0752224086
239,5.387773029907385e-10,0.0,0.0,18.830002553461412,177.24855867226188,106698.38453730528,1093373.0752224086
240,0.0,7.167305835518787e-09,0.0,18.349997695167314,158.33103527518233,106698.38453730528,1093373.0752224086
241,18.47000166854864,0.0,0.0,5.7451553590514945e-08,158.33103521595422,106698.38453730528,1093373.0752224086
242,18.50999933724343,0.0,2.7243421525818512e-08,0.0,158.33103524129046,106698.38453730528,1093373.0752224086
243,18.360002802060116,0.0,7.506011969625515e-08,0.0,158.331035311096,106698.38453730528,1093373.0752224086
244,408.1980329792158,0.0,389.8780334792158,0.0,520.9176064467665,106698.38453730528,1093373.0752224086
245,542.787680026669,0.0,524.427677299669,0.0,1008.635346335459,106698.38453730528,1093373.0752224086
246,18.349997805017967,0.0,1.1701796728205452e-07,0.0,1008.6353464442855,106698.38453730528,1093373.0752224086
247,0.0,6.6907281077721935e-09,59.612587112327766,0.0,1064.0750524587502,106698.38453730528,1093373.0752224086
248,0.0,1.282679368851554e-07,220.9222913955907,0.0,1269.5327834566497,106698.38453730528,1093373.0752224086
249,4.431263660450485e-09,0.0,0.0,12.490474846632182,1256.6560052642453,106698.38453730528,1093373.0752224086
250,0.0,242.96955212431777,1.8076253107497852e-08,0.0,1256.6560052810562,106698.38453730528,1093373.0752224086
251,0.0,2.032708486779135e-08,345.5253279044866,0.0,1577.9945602322284,106698.38453730528,1093373.0752224086
252,0.0,7.923775364834908e-09,685.2799897020263,0.0,2215.304950655113,106698.38453730528,1093373.0752224086
253,0.0,84.68535747388427,756.8642168212695,0.0,2919.1886722988934,106698.38453730528,1093373.0752224086
254,0.0,5.693807403506729e-09,68.30829567640113,0.0,2982.7153872779463,106698.38453730528,1093373.0752224086
255,0.0,5.4642580250689175e-09,27.499224641933164,0.0,3008.289666194944,106698.38453730528,1093373.0752224086
256,248.617709966122,0.0,0.0,1.2019846411789139e-08,3008.2896661825525,106698.38453730528,1093373.0752224086
257,7.326694308251948e-08,0.0,0.0,239.56493300857332,2761.3155084417554,106698.38453730528,1093373.0752224086
258,0.0,225.55650414367088,0.0,548.0365059876708,2196.3294197946725,106698.38453730528,1093373.0752224086
259,0.0,304.38421755929613,0.0,756.8642168162961,1416.057031324264,106698.38453730528,1093373.0752224086
