Hour,Pb,Ppv,Pd,Ppvmax,Ps,Pc,SOC,SpotPrice,npv
564,0.0,270.847893098,50.05210824699998,270.847893098,0.0,0.0,1211.4797945628866,0.0618,274025.26392705855
565,0.0,310.681486902,0.0,310.681486902,0.0,268.10148552600003,1460.8141761020665,0.05987,274025.26392705855
566,0.0,350.297063804,11.242937589999997,350.297063804,0.0,0.0,1449.2235187927881,0.0582,274025.26392705855
567,261.81147220065884,295.49308,0.0,295.49308,0.0,191.40455457265892,1627.229754545361,0.0582,274025.26392705855
568,60.57489638999999,268.965102255,0.0,268.965102255,0.0,0.0,1627.229754545361,0.0605,274025.26392705855
569,77.22413450699995,225.85586535299998,0.0,225.85586535299998,0.0,0.0,1627.229754545361,0.064,274025.26392705855
570,0.0,126.996906902,100.48309401099996,126.996906902,0.0,0.0,1523.6389359773198,0.08861,274025.26392705855
571,0.0,0.21023070600000002,113.96976856799999,0.21023070600000002,0.0,0.0,1406.1443292061858,0.09494,274025.26392705855
572,0.0,0.0,400.0,0.0,275.03999725,0.0,993.7731951855671,0.15041,274025.26392705855
573,0.0,0.0,400.0,0.0,253.64999695900002,0.0,581.4020611649486,0.15217,274025.26392705855
574,0.0,0.0,153.220000032,0.0,0.0,0.0,423.4432982453609,0.103,274025.26392705855
575,0.0,0.0,155.659999374,0.0,0.0,0.0,262.969072086598,0.08804,274025.26392705855
576,0.0,0.0,158.079999924,0.0,0.0,0.0,100.0,0.07486,274025.26392705855
577,160.010001855,0.0,0.0,0.0,0.0,0.0,100.0,0.06497,274025.26392705855
578,550.049999638,0.0,0.0,0.0,0.0,400.0,472.0,0.06053,274025.26392705855
579,532.50999817,0.0,0.0,0.0,0.0,400.0,844.0,0.06,274025.26392705855
580,533.229999826,0.0,0.0,0.0,0.0,400.0,1216.0,0.05536,274025.26392705855
581,557.1100020819999,0.0,0.0,0.0,0.0,400.0,1588.0,0.05726,274025.26392705855
582,494.0938727377419,0.0,0.0,0.0,0.0,335.4838709677419,1900.0,0.06329,274025.26392705855
583,158.22000275399998,0.0,0.0,0.0,0.0,0.0,1900.0,0.07245,274025.26392705855
584,0.0,0.0,159.689998611,0.0,0.0,0.0,1735.3711354525774,0.0835,274025.26392705855
585,0.0,0.0,295.020001386,0.0,0.0,0.0,1431.2268041268042,0.09553,274025.26392705855
586,0.0,80.061593941,213.23840411599997,80.061593941,0.0,0.0,1211.3933978216496,0.08984,274025.26392705855
587,0.0,183.060177608,53.59982184699996,183.060177608,0.0,0.0,1156.1358495257734,0.07471,274025.26392705855
588,16.718636518999972,254.761364647,0.0,254.761364647,0.0,0.0,1156.1358495257734,0.06501,274025.26392705855
589,0.0,321.071426902,0.0,321.071426902,0.0,281.581425109,1418.0065748771435,0.06497,274025.26392705855
590,11.135839079166672,309.484490706,0.0,309.484490706,0.0,35.900327009166645,1451.3938789956685,0.06497,274025.26392705855
591,0.0,317.222291549,0.0,317.222291549,0.0,0.20229285800002117,1451.5820113536086,0.065,274025.26392705855
592,431.486028461,263.063973098,0.0,263.063973098,0.0,400.0,1823.5820113536086,0.06185,274025.26392705855
593,159.36044630999993,209.929555353,0.0,209.929555353,0.0,0.0,1823.5820113536086,0.06767,274025.26392705855
594,0.0,121.931309294,88.77868878699998,121.931309294,0.0,0.0,1732.0575899237117,0.07559,274025.26392705855
595,0.0,0.26413605900000003,227.685864681,0.26413605900000003,0.0,0.0,1497.329894376289,0.09472,274025.26392705855
596,0.0,0.0,400.0,0.0,147.090000163,0.0,1084.9587603556704,0.113,274025.26392705855
597,0.0,0.0,400.0,0.0,189.60999952000003,0.0,672.5876263350517,0.13536,274025.26392705855
598,0.0,0.0,400.0,0.0,237.24000059800002,0.0,260.216492314433,0.10301,274025.26392705855
599,0.0,0.0,155.40999754499998,0.0,0.0,0.0,100.0,0.08095,274025.26392705855
600,155.949998787,0.0,0.0,0.0,0.0,0.0,100.0,0.07358,274025.26392705855
601,549.900003055,0.0,0.0,0.0,0.0,400.0,472.0,0.06337,274025.26392705855
602,154.80999992699998,0.0,0.0,0.0,0.0,0.0,472.0,0.065,274025.26392705855
603,120.63999845699999,0.0,0.0,0.0,0.0,0.0,472.0,0.06386,274025.26392705855
604,154.220001705,0.0,0.0,0.0,0.0,0.0,472.0,0.06386,274025.26392705855
605,546.049998589,0.0,0.0,0.0,0.0,400.0,844.0,0.06248,274025.26392705855
606,240.80314062640096,0.0,0.0,0.0,0.0,86.36314092340098,924.3177210587629,0.06386,274025.26392705855
607,151.44000032699998,0.0,0.0,0.0,0.0,0.0,924.3177210587629,0.06957,274025.26392705855
608,0.0,0.0,144.400002318,0.0,0.0,0.0,775.4517392876289,0.08002,274025.26392705855
609,0.0,0.0,400.0,0.0,102.53999927199999,0.0,363.0806052670103,0.115,274025.26392705855
610,0.0,70.831815353,255.18818710899998,70.831815353,0.0,0.0,100.0,0.0773,274025.26392705855
611,254.66728472999998,178.20271394099998,0.0,178.20271394099998,0.0,0.0,100.0,0.06619,274025.26392705855
612,531.2125445977418,247.44132929399998,0.0,247.44132929399998,0.0,335.4838709677419,412.0,0.06239,274025.26392705855
613,169.37882705999996,288.61117464700004,0.0,288.61117464700004,0.0,400.0,784.0,0.05578,274025.26392705855
614,538.6281667569999,309.401836059,0.0,309.401836059,0.0,400.0,1156.0,0.0507,274025.26392705855
615,509.056061124,321.06394,0.0,321.06394,0.0,400.0,1528.0,0.05361,274025.26392705855
616,580.3124709849999,279.477526902,0.0,279.477526902,0.0,400.0,1900.0,0.05552,274025.26392705855
617,309.35184235699995,200.198157745,0.0,200.198157745,0.0,0.0,1900.0,0.06338,274025.26392705855
618,250.92201608900035,119.557980706,50.540000954999705,119.557980706,0.0,0.0,1847.896906231959,0.07374,274025.26392705855
619,20.630198202999964,0.169801549,400.0,0.169801549,0.0,0.0,1435.5257722113404,0.08962,274025.26392705855
620,46.33999767499995,0.0,400.0,0.0,0.0,0.0,1023.1546381907217,0.0968,274025.26392705855
621,11.590003021999962,0.0,400.0,0.0,0.0,0.0,610.783504170103,0.11107,274025.26392705855
622,0.0,0.0,329.64999764399994,0.0,0.0,0.0,270.93814577422677,0.093,274025.26392705855
623,0.0,0.0,165.81000140099997,0.0,0.0,0.0,100.0,0.07498,274025.26392705855
624,293.179999662,0.0,0.0,0.0,0.0,0.0,100.0,0.07045,274025.26392705855
625,210.20000066999998,0.0,0.0,0.0,0.0,0.0,100.0,0.06497,274025.26392705855
626,205.24000117499997,0.0,0.0,0.0,0.0,0.0,100.0,0.06106,274025.26392705855
627,26.919999215999997,0.0,0.0,0.0,0.0,0.0,100.0,0.05905,274025.26392705855
628,423.839999029,0.0,0.0,0.0,0.0,400.0,472.0,0.0559,274025.26392705855
629,422.86131078103455,0.0,0.0,0.0,0.0,399.21131156203455,843.2665197526921,0.0559,274025.26392705855
630,23.800001445,0.0,0.0,0.0,0.0,0.0,843.2665197526921,0.05722,274025.26392705855
631,24.260001875999997,0.0,0.0,0.0,0.0,0.0,843.2665197526921,0.05936,274025.26392705855
632,0.0,0.0,28.080002511,0.0,0.0,0.0,814.3180635557849,0.06619,274025.26392705855
633,0.0,0.0,128.20999831199998,0.0,0.0,0.0,682.1428075640323,0.07809,274025.26392705855
634,0.0,78.19557380399999,54.28442617799999,78.19557380399999,0.0,0.0,626.1794816073312,0.0734,274025.26392705855
635,0.0,194.904361549,0.0,194.904361549,0.0,62.374358943999994,684.1876354252512,0.06201,274025.26392705855
636,0.0,273.491946196,0.0,273.491946196,0.0,163.941943777,836.6536431378612,0.0544,274025.26392705855
637,0.0,299.469192255,0.0,299.469192255,0.0,276.929193708,1094.1977932863012,0.047,274025.26392705855
638,0.0,322.72362309799996,0.0,322.72362309799996,0.0,221.27362237999998,1299.9822620997013,0.0477,274025.26392705855
639,0.0,299.725242255,0.0,299.725242255,0.0,185.13523953000004,1472.1580348626014,0.0475,274025.26392705855
640,0.0,260.423513804,0.0,260.423513804,0.0,123.623515172,1587.1279039725614,0.047,274025.26392705855
641,0.0,192.731080843,0.0,192.731080843,0.0,122.16108280600001,1700.7377109821414,0.0552,274025.26392705855
642,0.0,118.51910619600001,0.0,118.51910619600001,0.0,92.48910401100001,1786.7525777123715,0.07443,274025.26392705855
643,0.0,0.371646902,400.0,0.371646902,375.431646597,0.0,1374.3814436917528,0.09597,274025.26392705855
644,0.0,0.0,400.0,0.0,375.410001127,0.0,962.0103096711341,0.09251,274025.26392705855
645,0.0,0.0,400.0,0.0,381.960000517,0.0,549.6391756505155,0.09253,274025.26392705855
646,0.0,0.0,400.0,0.0,382.24999993,0.0,137.26804162989689,0.0895,274025.26392705855
647,0.0,0.0,19.839997979999996,0.0,0.0,0.0,116.81443546494845,0.07597,274025.26392705855
648,0.0,0.0,16.310002401,0.0,0.0,0.0,100.0,0.0727,274025.26392705855
649,16.440000192,0.0,0.0,0.0,0.0,0.0,100.0,0.06203,274025.26392705855
650,17.900002296,0.0,0.0,0.0,0.0,0.0,100.0,0.0582,274025.26392705855
651,17.489998845,0.0,0.0,0.0,0.0,0.0,100.0,0.0529,274025.26392705855
652,16.880001830999998,0.0,0.0,0.0,0.0,0.0,100.0,0.04721,274025.26392705855
653,389.85679616516217,0.0,0.0,0.0,0.0,371.88679809716217,445.85472223036084,0.044,274025.26392705855
654,417.759999466,0.0,0.0,0.0,0.0,400.0,817.8547222303608,0.0432,274025.26392705855
655,16.819999812,0.0,0.0,0.0,0.0,0.0,817.8547222303608,0.04705,274025.26392705855
656,0.0,0.0,18.049998878999997,0.0,0.0,0.0,799.2464759633506,0.0514,274025.26392705855
657,0.0,0.0,35.999998155,0.0,0.0,0.0,762.1330758035567,0.05529,274025.26392705855
658,0.0,79.686053941,39.90394586299999,79.686053941,0.0,0.0,720.994987285,0.0551,274025.26392705855
659,0.0,196.807516902,0.0,196.807516902,0.0,85.18751536500001,800.21937657445,0.042,274025.26392705855
660,0.0,261.16531,0.0,261.16531,0.0,139.345309456,929.81051436853,0.037,274025.26392705855
661,0.0,313.751391549,0.0,313.751391549,0.0,284.191393785,1194.10851058858,0.042,274025.26392705855
662,0.0,330.301804647,0.0,330.301804647,0.0,279.041802744,1453.6173871404999,0.03993,274025.26392705855
663,0.0,323.939786059,0.0,323.939786059,0.0,203.12978658400004,1642.5280886636199,0.04009,274025.26392705855
664,0.0,266.854411549,0.0,266.854411549,0.0,145.74441326500002,1778.07039300007,0.03803,274025.26392705855
665,0.0,221.846810843,0.0,221.846810843,0.0,98.146810991,1869.3469272217,0.04312,274025.26392705855
666,0.0,119.72029535300001,0.0,119.72029535300001,0.0,32.960293310000026,1900.0,0.0608,274025.26392705855
667,0.0,1.5051546470000001,23.764848297999997,1.5051546470000001,0.0,0.0,1875.5001563938144,0.07114,274025.26392705855
668,0.0,0.0,25.380001944,0.0,0.0,0.0,1849.3352059360825,0.07155,274025.26392705855
669,0.0,0.0,25.310000529,0.0,0.0,0.0,1823.242421885567,0.06987,274025.26392705855
670,0.0,0.0,23.009998374,0.0,0.0,0.0,1799.5207740773196,0.06311,274025.26392705855
671,0.0,0.0,16.310002401,0.0,0.0,0.0,1782.7063386123712,0.06034,274025.26392705855
672,0.0,0.0,17.029998413999998,0.0,0.0,0.0,1765.149639216495,0.056,274025.26392705855
673,18.799998723,0.0,0.0,0.0,0.0,0.0,1765.149639216495,0.04997,274025.26392705855
674,161.78039016725273,0.0,0.0,0.0,0.0,145.00038793925273,1900.0,0.04726,274025.26392705855
675,18.439997895,0.0,0.0,0.0,0.0,0.0,1900.0,0.04812,274025.26392705855
676,17.389999242,0.0,0.0,0.0,0.0,0.0,1900.0,0.04797,274025.26392705855
677,16.700001417,0.0,0.0,0.0,0.0,0.0,1900.0,0.05158,274025.26392705855
678,18.899998326,0.0,0.0,0.0,0.0,0.0,1900.0,0.06006,274025.26392705855
679,16.720000209,0.0,0.0,0.0,0.0,0.0,1900.0,0.08066,274025.26392705855
680,22.349998736999996,0.0,0.0,0.0,0.0,0.0,1900.0,0.0887,274025.26392705855
681,0.0,0.0,173.38000125599999,0.0,0.0,0.0,1721.2577306639175,0.09926,274025.26392705855
682,0.0,74.596798451,173.513203513,74.596798451,0.0,0.0,1542.378139413402,0.08839,274025.26392705855
683,0.0,147.45934464700002,102.70065764299994,147.45934464700002,0.0,0.0,1436.5011727711342,0.0789,274025.26392705855
684,0.0,236.647699157,195.27230046399998,236.647699157,0.0,0.0,1235.1895228082476,0.07127,274025.26392705855
685,0.0,289.39819154900005,0.0,289.39819154900005,0.0,238.52818866200005,1457.0207382639076,0.07024,274025.26392705855
686,0.0,258.4967,146.57330181999998,258.4967,0.0,0.0,1305.914241542258,0.07381,274025.26392705855
687,547.3639317115064,273.73481929400003,0.0,273.73481929400003,0.0,354.90875031150654,1635.979379331959,0.07803,274025.26392705855
688,135.83169835199996,254.228301549,0.0,254.228301549,0.0,0.0,1635.979379331959,0.07878,274025.26392705855
689,253.19719880099998,188.4528,0.0,188.4528,0.0,0.0,1635.979379331959,0.08287,274025.26392705855
690,309.301710438,130.478288451,0.0,130.478288451,0.0,0.0,1635.979379331959,0.08986,274025.26392705855
691,42.37088223799998,10.459118450999998,400.0,10.459118450999998,0.0,0.0,1223.6082453113404,0.11,274025.26392705855
692,9.110000452999998,0.0,400.0,0.0,0.0,0.0,811.2371112907217,0.10752,274025.26392705855
693,0.0,0.0,396.63999747899993,0.0,0.0,0.0,402.3298973948454,0.1085,274025.26392705855
694,0.0,0.0,293.260000473,0.0,0.0,0.0,100.0,0.09218,274025.26392705855
695,272.67000264899997,0.0,0.0,0.0,0.0,0.0,100.0,0.087,274025.26392705855
696,280.86999830999997,0.0,0.0,0.0,0.0,0.0,100.0,0.08029,274025.26392705855
697,329.53999864499997,0.0,0.0,0.0,0.0,0.0,100.0,0.07194,274025.26392705855
698,514.479998083,0.0,0.0,0.0,0.0,400.0,472.0,0.06864,274025.26392705855
699,424.560000685,0.0,0.0,0.0,0.0,400.0,844.0,0.06937,274025.26392705855
700,423.260000203,0.0,0.0,0.0,0.0,400.0,1216.0,0.0651,274025.26392705855
701,416.849998,0.0,0.0,0.0,0.0,400.0,1588.0,0.064,274025.26392705855
702,351.3238735417419,0.0,0.0,0.0,0.0,335.4838709677419,1900.0,0.06937,274025.26392705855
703,18.259997481,0.0,0.0,0.0,0.0,0.0,1900.0,0.07902,274025.26392705855
704,26.269998974999996,0.0,0.0,0.0,0.0,0.0,1900.0,0.09104,274025.26392705855
705,0.0,0.0,219.09999919499998,0.0,0.0,0.0,1674.123712170103,0.09595,274025.26392705855
706,0.0,80.806385353,332.36361252499995,80.806385353,0.0,0.0,1331.4808126597939,0.0887,274025.26392705855
707,0.0,184.639900843,285.480099485,184.639900843,0.0,0.0,1037.1714317474227,0.07715,274025.26392705855
708,0.0,273.656956196,0.0,273.656956196,0.0,7.79695416200002,1044.4225991180826,0.0701,274025.26392705855
709,0.0,325.150258451,0.0,325.150258451,0.0,281.12026001000004,1305.8644409273827,0.0681,274025.26392705855
710,0.0,351.028677745,0.0,351.028677745,0.0,115.408677547,1413.1945110460927,0.06823,274025.26392705855
711,355.919220049,323.09077774499997,0.0,323.09077774499997,0.0,400.0,1785.1945110460927,0.07193,274025.26392705855
712,15.328726437175138,287.561819157,0.0,287.561819157,0.0,19.850542920175204,1803.6555159618556,0.07195,274025.26392705855
713,91.47193142999996,203.038066902,0.0,203.038066902,0.0,0.0,1803.6555159618556,0.07889,274025.26392705855
714,0.0,129.583161549,102.39683842799997,129.583161549,0.0,0.0,1698.0917650051547,0.08883,274025.26392705855
715,0.0,10.020988451,237.049014256,10.020988451,0.0,0.0,1453.7113379371135,0.09976,274025.26392705855
716,0.0,0.0,318.100001175,0.0,0.0,0.0,1125.7731923958763,0.107,274025.26392705855
717,6.870000316999949,0.0,400.0,0.0,0.0,0.0,713.4020583752578,0.12322,274025.26392705855
718,0.0,0.0,306.469998252,0.0,0.0,0.0,397.4536065690722,0.09506,274025.26392705855
719,0.0,0.0,288.52999837199997,0.0,0.0,0.0,100.0,0.0887,274025.26392705855
720,360.539999721,0.0,0.0,0.0,0.0,0.0,100.0,0.07878,274025.26392705855
721,303.82999970399993,0.0,0.0,0.0,0.0,0.0,100.0,0.07409,274025.26392705855
722,583.779999469,0.0,0.0,0.0,0.0,400.0,472.0,0.07148,274025.26392705855
723,423.93999863199997,0.0,0.0,0.0,0.0,400.0,844.0,0.07089,274025.26392705855
724,423.32000222199997,0.0,0.0,0.0,0.0,400.0,1216.0,0.06982,274025.26392705855
725,423.440000617,0.0,0.0,0.0,0.0,400.0,1588.0,0.06925,274025.26392705855
726,356.1138720187419,0.0,0.0,0.0,0.0,335.4838709677419,1900.0,0.07401,274025.26392705855
727,16.130001987,0.0,0.0,0.0,0.0,0.0,1900.0,0.08444,274025.26392705855
728,24.799997474999998,0.0,0.0,0.0,0.0,0.0,1900.0,0.09329,274025.26392705855
729,0.0,0.0,210.889998495,0.0,0.0,0.0,1682.5876304175258,0.12023,274025.26392705855
730,0.0,91.57156605899999,176.138431452,91.57156605899999,0.0,0.0,1501.0016186113403,0.09323,274025.26392705855
731,0.0,195.358063941,147.98193634799998,195.358063941,0.0,0.0,1348.442921345361,0.08298,274025.26392705855
732,0.0,303.06257690200005,165.36742392799994,303.06257690200005,0.0,0.0,1177.9610410072166,0.07219,274025.26392705855
733,0.0,351.81839,0.0,351.81839,0.0,300.25838928800005,1457.2013430450568,0.07001,274025.26392705855
734,0.0,340.058956902,105.48104394899997,340.058956902,0.0,0.0,1348.4579987677373,0.0665,274025.26392705855
735,210.05763389296087,308.238979294,0.0,308.238979294,0.0,40.60661300396087,1386.222148861421,0.0658,274025.26392705855
736,600.0,266.623517608,0.0,266.623517608,0.0,372.20351782,1732.3714204340208,0.06495,274025.26392705855
737,302.90561753199995,193.754382392,0.0,193.754382392,0.0,0.0,1732.3714204340208,0.06626,274025.26392705855
738,288.62829078399994,134.221709294,0.0,134.221709294,0.0,0.0,1732.3714204340208,0.077,274025.26392705855
739,0.0,11.989728451,312.83027313199995,11.989728451,0.0,0.0,1409.865984215464,0.091,274025.26392705855
740,0.0,0.0,241.09000274699997,0.0,0.0,0.0,1161.319589630928,0.11947,274025.26392705855
741,0.0,0.0,400.0,0.0,86.33000211700005,0.0,748.9484556103093,0.16835,274025.26392705855
742,0.0,0.0,313.72000050599996,0.0,0.0,0.0,425.5257746762887,0.09454,274025.26392705855
743,0.0,0.0,315.760001436,0.0,0.0,0.0,100.0,0.085,274025.26392705855
744,333.420001299,0.0,0.0,0.0,0.0,0.0,100.0,0.07752,274025.26392705855
745,324.72000198,0.0,0.0,0.0,0.0,0.0,100.0,0.069,274025.26392705855
746,109.860000624,0.0,0.0,0.0,0.0,0.0,100.0,0.06044,274025.26392705855
747,424.979997889,0.0,0.0,0.0,0.0,400.0,472.0,0.0551,274025.26392705855
748,424.910002117,0.0,0.0,0.0,0.0,400.0,844.0,0.0546,274025.26392705855
749,422.110001947,0.0,0.0,0.0,0.0,400.0,1216.0,0.05347,274025.26392705855
750,17.779998257999996,0.0,0.0,0.0,0.0,0.0,1216.0,0.05982,274025.26392705855
751,0.0,0.0,17.710002485999997,0.0,0.0,0.0,1197.7422654783504,0.07242,274025.26392705855
752,0.0,0.0,264.80999751399963,0.0,237.63999646899964,0.0,924.7422680412374,0.08876,274025.26392705855
753,42.26000145799992,0.0,400.0,0.0,0.0,0.0,512.3711340206187,0.09576,274025.26392705855
754,0.0,73.94035225500001,400.0,73.94035225500001,87.59035398999998,0.0,100.0,0.08877,274025.26392705855
755,306.117086465,167.392912255,0.0,167.392912255,0.0,0.0,100.0,0.0628,274025.26392705855
756,512.5705299667418,258.473340843,0.0,258.473340843,0.0,335.4838709677419,412.0,0.05598,274025.26392705855
757,155.95421084399996,306.69579154900003,0.0,306.69579154900003,0.0,400.0,784.0,0.05444,274025.26392705855
758,458.26560886299995,336.284390706,0.0,336.284390706,0.0,400.0,1156.0,0.054,274025.26392705855
759,536.465853441,333.294146059,0.0,333.294146059,0.0,400.0,1528.0,0.05444,274025.26392705855
760,422.15253666699994,254.47746380400002,0.0,254.47746380400002,0.0,400.0,1900.0,0.0546,274025.26392705855
761,97.51142975099992,216.008571549,0.0,216.008571549,0.0,0.0,1900.0,0.06044,274025.26392705855
762,125.57421416799995,123.365788451,0.0,123.365788451,0.0,0.0,1900.0,0.076,274025.26392705855
763,0.0,18.386186902000002,352.3399981159998,18.386186902000002,64.93618519499978,0.0,1536.7628885402064,0.10189,274025.26392705855
764,0.24000011599991922,0.0,400.0,0.0,0.0,0.0,1124.3917545195877,0.09905,274025.26392705855
765,0.0,0.0,350.45999910899997,0.0,0.0,0.0,763.0927863659795,0.094,274025.26392705855
766,0.0,0.0,308.840001822,0.0,0.0,0.0,444.70103191030927,0.08366,274025.26392705855
767,0.0,0.0,334.36000095299994,0.0,0.0,0.0,100.0,0.08213,274025.26392705855
768,342.00000222299997,0.0,0.0,0.0,0.0,0.0,100.0,0.07119,274025.26392705855
769,341.280000567,0.0,0.0,0.0,0.0,0.0,100.0,0.06295,274025.26392705855
770,39.420000378,0.0,0.0,0.0,0.0,0.0,100.0,0.06005,274025.26392705855
771,25.449997716,0.0,0.0,0.0,0.0,0.0,100.0,0.058,274025.26392705855
772,277.2098376151244,0.0,0.0,0.0,0.0,251.7598398991244,334.1366511061857,0.05469,274025.26392705855
773,425.529998527,0.0,0.0,0.0,0.0,400.0,706.1366511061857,0.05241,274025.26392705855
774,23.109997977,0.0,0.0,0.0,0.0,0.0,706.1366511061857,0.055,274025.26392705855
775,17.129998017,0.0,0.0,0.0,0.0,0.0,706.1366511061857,0.061,274025.26392705855
776,0.0,0.0,26.110002996,0.0,0.0,0.0,679.21912224433,0.08034,274025.26392705855
777,0.0,0.0,400.0,0.0,196.67000196400002,0.0,266.84798822371135,0.09075,274025.26392705855
778,0.0,81.50745309800001,161.84254857699997,81.50745309800001,0.0,0.0,100.0,0.08398,274025.26392705855
779,95.45252834800002,178.797469157,0.0,178.797469157,0.0,0.0,100.0,0.06142,274025.26392705855
780,224.27397625606233,256.589352255,0.0,256.589352255,0.0,208.53332789806234,293.935994945198,0.054,274025.26392705855
781,147.15182555499996,296.00817464700003,0.0,296.00817464700003,0.0,400.0,665.935994945198,0.054,274025.26392705855
782,0.0,322.948527745,0.0,322.948527745,0.0,137.628525361,793.930523530928,0.0555,274025.26392705855
783,306.74862130500003,307.27137999999997,0.0,307.27137999999997,0.0,400.0,1165.930523530928,0.0533,274025.26392705855
784,35.22114043399995,286.228861549,0.0,286.228861549,0.0,0.0,1165.930523530928,0.05591,274025.26392705855
785,204.35197981099995,214.728022255,0.0,214.728022255,0.0,0.0,1165.930523530928,0.0555,274025.26392705855
786,0.0,133.95098535300002,205.70901713099994,133.95098535300002,0.0,0.0,953.8593718494847,0.07095,274025.26392705855
787,0.0,20.306412254999998,159.773590617,20.306412254999998,0.0,0.0,789.1443299762888,0.08016,274025.26392705855
788,0.0,0.0,181.87000197299997,0.0,0.0,0.0,601.6494825814434,0.08383,274025.26392705855
789,0.0,0.0,161.639999334,0.0,0.0,0.0,435.0103080103093,0.08398,274025.26392705855
790,0.0,0.0,161.050001112,0.0,0.0,0.0,268.979379028866,0.07646,274025.26392705855
791,0.0,0.0,163.909997658,0.0,0.0,0.0,100.0,0.06844,274025.26392705855
792,160.62999826499998,0.0,0.0,0.0,0.0,0.0,100.0,0.055,274025.26392705855
793,148.82000057099998,0.0,0.0,0.0,0.0,0.0,100.0,0.05644,274025.26392705855
794,81.21999807899999,0.0,0.0,0.0,0.0,0.0,100.0,0.05271,274025.26392705855
795,424.340002687,0.0,0.0,0.0,0.0,400.0,472.0,0.05118,274025.26392705855
796,423.87000286,0.0,0.0,0.0,0.0,400.0,844.0,0.05083,274025.26392705855
797,423.710001238,0.0,0.0,0.0,0.0,400.0,1216.0,0.05116,274025.26392705855
798,140.28709840862675,0.0,0.0,0.0,0.0,119.26709834162676,1326.918401457713,0.05257,274025.26392705855
799,16.340000589,0.0,0.0,0.0,0.0,0.0,1326.918401457713,0.0535,274025.26392705855
800,16.739999001,0.0,0.0,0.0,0.0,0.0,1326.918401457713,0.0568,274025.26392705855
801,0.0,0.0,145.289999349,0.0,0.0,0.0,1177.1348969742078,0.063,274025.26392705855
802,0.0,81.54279084299999,73.85720730599998,81.54279084299999,0.0,0.0,1100.99344614328,0.0591,274025.26392705855
803,0.0,172.216833941,0.0,172.216833941,0.0,14.71683284300002,1114.68010068727,0.05328,274025.26392705855
804,0.0,250.17163084299997,0.0,250.17163084299997,0.0,97.431630034,1205.29151661889,0.04527,274025.26392705855
805,0.0,301.125281549,0.0,301.125281549,0.0,273.61527846800004,1459.75372559413,0.04158,274025.26392705855
806,0.0,300.639535353,0.0,300.639535353,0.0,160.529533497,1609.04619174634,0.03981,274025.26392705855
807,0.0,292.765773098,0.0,292.765773098,0.0,139.94577147800004,1739.19575922088,0.04176,274025.26392705855
808,0.0,272.864848451,0.0,272.864848451,0.0,113.164850444,1844.4390701338,0.04644,274025.26392705855
809,0.0,222.172937745,0.0,222.172937745,0.0,59.74293534000003,1900.0,0.053,274025.26392705855
810,0.0,116.99179070599999,46.15820771199998,116.99179070599999,0.0,0.0,1852.4142188536082,0.06487,274025.26392705855
811,0.0,18.063653803999998,141.316346602,18.063653803999998,0.0,0.0,1706.7272635938143,0.08143,274025.26392705855
812,0.0,0.0,160.090002666,0.0,0.0,0.0,1541.6860237319586,0.08776,274025.26392705855
813,0.0,0.0,400.0,0.0,239.470001338,0.0,1129.31488971134,0.09568,274025.26392705855
814,0.0,0.0,400.0,0.0,248.83999969,0.0,716.9437556907212,0.09271,274025.26392705855
815,0.0,0.0,154.65999770099998,0.0,0.0,0.0,557.5004590917522,0.08611,274025.26392705855
816,0.0,0.0,156.57000083999998,0.0,0.0,0.0,396.0880870917522,0.07079,274025.26392705855
817,40.84609581817563,0.0,96.75390528082437,0.0,0.0,0.0,296.3417929878095,0.06662,274025.26392705855
818,41.039998460999996,0.0,0.0,0.0,0.0,0.0,296.3417929878095,0.06478,274025.26392705855
819,23.649999218999998,0.0,0.0,0.0,0.0,0.0,296.3417929878095,0.06491,274025.26392705855
820,23.340001014,0.0,0.0,0.0,0.0,0.0,296.3417929878095,0.06392,274025.26392705855
821,23.289998391,0.0,0.0,0.0,0.0,0.0,296.3417929878095,0.06175,274025.26392705855
822,23.400003032999997,0.0,0.0,0.0,0.0,0.0,296.3417929878095,0.06175,274025.26392705855
823,22.420000151999997,0.0,0.0,0.0,0.0,0.0,296.3417929878095,0.06,274025.26392705855
824,17.099999828999998,0.0,0.0,0.0,0.0,0.0,296.3417929878095,0.0598,274025.26392705855
825,0.0,0.0,17.209998828,0.0,0.0,0.0,278.59952615481984,0.06392,274025.26392705855
826,0.0,73.204844647,0.0,73.204844647,0.0,53.004845839000005,327.89403278508985,0.053,274025.26392705855
827,0.0,186.412486059,0.0,186.412486059,0.0,168.092486559,484.22004528495984,0.0447,274025.26392705855
828,0.0,222.894070706,0.0,222.894070706,0.0,205.404071861,675.2458321156898,0.04,274025.26392705855
829,0.0,276.69391915700004,0.0,276.69391915700004,0.0,257.04392098700004,914.2966786335999,0.03428,274025.26392705855
830,0.0,291.73797929399996,0.0,291.73797929399996,0.0,273.58798081199996,1168.7335007887598,0.03565,274025.26392705855
831,0.0,302.268073098,0.0,302.268073098,0.0,284.188070388,1433.0284062495998,0.035,274025.26392705855
832,0.0,242.68958070600002,0.0,242.68958070600002,0.0,223.109578308,1640.5203140760398,0.032,274025.26392705855
833,0.0,197.369329294,0.0,197.369329294,0.0,179.219330812,1807.1942917311999,0.04335,274025.26392705855
834,0.0,117.79108605900001,0.0,117.79108605900001,0.0,99.79108416000001,1900.0,0.05493,274025.26392705855
