Hour,Pb,Ps,Pc,Pd,SOC,Benefit,npv
2184,0.0,0.0,0.0,11.080002285,1398.742261397938,-14640.646814051941,486881.59599082614
2185,0.0,0.0,0.0,11.989998107999998,1386.3814386061854,-14640.646814051941,486881.59599082614
2186,0.0,0.0,0.0,11.989998107999998,1374.0206158144329,-14640.646814051941,486881.59599082614
2187,0.0,0.0,0.0,11.450002508999999,1362.2164895164947,-14640.646814051941,486881.59599082614
2188,0.0,0.0,0.0,11.329998471,1350.5360787216493,-14640.646814051941,486881.59599082614
2189,0.0,0.0,0.0,11.950000523999998,1338.2164905525772,-14640.646814051941,486881.59599082614
2190,0.0,71.0548406223095,0.0,82.29483888630949,1253.3764504635983,-14640.646814051941,486881.59599082614
2191,0.0,542.878001495,0.0,400.0,841.0053164429797,-14640.646814051941,486881.59599082614
2192,0.0,600.0,0.0,260.135001763,572.8249022543199,-14640.646814051941,486881.59599082614
2193,0.0,0.0,250.11699760800005,0.0,805.4337100297599,-14640.646814051941,486881.59599082614
2194,0.0,0.0,272.254000173,0.0,1058.62993019065,-14640.646814051941,486881.59599082614
2195,0.0,0.0,311.27000223100003,0.0,1348.11103226548,-14640.646814051941,486881.59599082614
2196,0.0,0.0,310.737001001,0.0,1637.0964431964098,-14640.646814051941,486881.59599082614
2197,0.0,0.0,278.482998558,0.0,1896.08563185535,-14640.646814051941,486881.59599082614
2198,0.0,0.0,4.208998005000012,0.0,1900.0,-14640.646814051941,486881.59599082614
2199,131.545997656,0.0,0.0,0.0,1900.0,-14640.646814051941,486881.59599082614
2200,126.06700207899996,0.0,0.0,0.0,1900.0,-14640.646814051941,486881.59599082614
2201,52.923904133227495,0.0,0.0,153.35609629877254,1741.90093165075,-14640.646814051941,486881.59599082614
2202,0.0,0.0,169.99899822499998,0.0,1900.0,-14640.646814051941,486881.59599082614
2203,0.0,0.0,0.0,181.23000112799997,1713.1649472907216,-14640.646814051941,486881.59599082614
2204,0.0,68.48000244400004,0.0,400.0,1300.7938132701029,-14640.646814051941,486881.59599082614
2205,0.0,134.28000079600002,0.0,400.0,888.4226792494842,-14640.646814051941,486881.59599082614
2206,0.0,383.080000585,0.0,400.0,476.05154522886556,-14640.646814051941,486881.59599082614
2207,15.619998932999998,0.0,0.0,0.0,476.05154522886556,-14640.646814051941,486881.59599082614
2208,16.199997759,0.0,0.0,0.0,476.05154522886556,-14640.646814051941,486881.59599082614
2209,14.650001091,0.0,0.0,0.0,476.05154522886556,-14640.646814051941,486881.59599082614
2210,14.660000487,0.0,0.0,0.0,476.05154522886556,-14640.646814051941,486881.59599082614
2211,39.873205625452,0.0,25.293205949452002,0.0,499.5742267618559,-14640.646814051941,486881.59599082614
2212,413.820000436,0.0,400.0,0.0,871.5742267618559,-14640.646814051941,486881.59599082614
2213,413.260000402,0.0,400.0,0.0,1243.574226761856,-14640.646814051941,486881.59599082614
